snapshot,demand_mw,wind_mw,wave_mw,tidal_mw,gas_mw,mainland_import_mw,mainland_export_mw,battery_main_net_mw,battery_secondary_net_mw,balance_residual_mw,cost_energy_wind,cost_energy_wave,cost_energy_tidal,cost_energy_gas,cost_energy_mainland,cost_energy_battery_main,cost_energy_battery_secondary,hourly_dispatched_energy_cost,weighted_hourly_energy_cost,scenario_id
2019-01-02 05:00:00,18.5320937,5.911568904,4.491320167197967,5.974560000000001,2.1546446288020373,-0.0,0.0,0.0,0.0,3.552713678800501e-15,177.34706712,134.2904729992192,179.17705440000003,323.1966943203056,-0.0,-0.0,-0.0,814.0112888395248,814.0112888395248,R04
2019-01-02 06:00:00,21.91979895,4.479245558000002,4.373762922213346,4.826556,8.24023446978665,-0.0,0.0,0.0,0.0,-3.552713678800501e-15,134.37736674,130.77551137417905,144.74841444,1236.0351704679974,-0.0,-0.0,-0.0,1645.9364630221767,1645.9364630221767,R04
2019-01-02 07:00:00,25.324565949999997,3.8174615820000004,4.185984599662317,1.5597779999999999,10.0,5.761341768337681,-0.0,0.0,0.0,3.552713678800501e-15,114.52384746000003,125.16093952990326,46.77774221999999,1500.0,1152.2683536675363,-0.0,-0.0,2938.7308828774394,2938.7308828774394,R04
2019-01-02 08:00:00,27.91491874999999,3.070666890000001,3.9800183224682484,0.07993850099999976,10.0,-0.0,0.0,10.774295036531736,0.01,-7.105427357601002e-15,92.1200067,119.00254784180062,2.3973556449899927,1500.0,-0.0,53.871475182658685,0.0,1767.3913853694494,1767.3913853694494,R04
2019-01-02 09:00:00,29.49597424999999,2.7542934919999995,3.7342246721992978,0.4843118999999995,10.0,12.523144185800694,-0.0,0.0,0.0,0.0,82.62880475999998,111.653317698759,14.524513880999985,1500.0,2504.628837160139,-0.0,-0.0,4213.435473499898,4213.435473499898,R04
2019-01-02 10:00:00,29.766308199999987,2.295894117000001,3.4750128470839443,3.8277539999999997,10.0,-0.0,0.0,10.167647235916045,0.0,3.552713678800501e-15,68.87682351,103.90288412780993,114.79434245999998,1500.0,-0.0,50.83823617958022,-0.0,1838.4122862773902,1838.4122862773902,R04
2019-01-02 11:00:00,29.741284299999997,2.716045672,3.235455366583315,7.0818,10.0,-0.0,0.0,6.69798326141668,0.01,-3.552713678800501e-15,81.48137015999998,96.74011546084111,212.383182,1500.0,-0.0,33.4899163070834,0.0,1924.0945839279245,1924.0945839279245,R04
2019-01-02 12:00:00,30.060528599999998,4.120889926000001,3.0290741052514654,6.563459999999998,10.0,-0.0,0.0,6.347104568748535,0.0,0.0,123.62669778000007,90.5693157470188,196.83816539999995,1500.0,-0.0,31.735522843742675,-0.0,1942.7697017707615,1942.7697017707615,R04
2019-01-02 13:00:00,30.413896400000002,4.44997915,2.8353197659255174,3.0466559999999996,10.0,-0.0,0.0,10.081941484074482,0.0,-3.552713678800501e-15,133.49937450000004,84.77606100117296,91.36921343999998,1500.0,-0.0,50.40970742037241,-0.0,1860.0543563615454,1860.0543563615454,R04
2019-01-02 14:00:00,30.968213699999996,4.258338194000001,2.6517077952382917,0.3560573999999995,10.0,13.702110310761713,-0.0,0.0,0.0,1.0658141036401503e-14,127.75014581999991,79.28606307762492,10.678161425999985,1500.0,2740.4220621523427,-0.0,-0.0,4458.136432475967,4458.136432475967,R04
2019-01-02 15:00:00,31.687082100000005,4.043119203000002,2.473946942536171,0.2920455,10.0,14.877970454463838,-0.0,0.0,0.0,7.105427357601002e-15,121.29357608999997,73.97101358183151,8.758444545,1500.0,2975.594090892768,-0.0,-0.0,4679.617125109599,4679.617125109599,R04
2019-01-02 16:00:00,33.33107650000001,3.692683276999998,2.2953435766874195,2.484954,10.0,1.0930956463125812,-0.0,13.754999999999999,0.01,-1.4210854715202004e-14,110.78049831000003,68.63077294295384,74.52377046,1500.0,218.61912926251622,68.77499999999999,0.0,2041.3291709754703,2041.3291709754703,R04
2019-01-02 17:00:00,34.0946846,2.706089687000001,2.125875278401667,5.29128,10.0,13.97143963459833,-0.0,0.0,0.0,-7.105427357601002e-15,81.18269061000001,63.56367082420984,158.6854872,1500.0,2794.287926919666,-0.0,-0.0,4597.719775553876,4597.719775553876,R04
2019-01-02 18:00:00,33.77202794999999,2.7764630390000007,1.9794379978995924,5.61168,10.0,13.4044469131004,-0.0,0.0,0.0,7.105427357601002e-15,83.29389117000002,59.18519613719781,168.2942832,1500.0,2680.88938262008,-0.0,-0.0,4491.662753127278,4491.662753127278,R04
