DateTime,demand_mw,wind_mw,tidal_pu,wave_pu,wave_mw_EB1,tidal_mw_EB1,total_renewable_mw_EB1,balance_mw_EB1,shortfall_mw_EB1,excess_mw_EB1,wave_mw_EB2,tidal_mw_EB2,total_renewable_mw_EB2,balance_mw_EB2,shortfall_mw_EB2,excess_mw_EB2,wave_mw_EB3,tidal_mw_EB3,total_renewable_mw_EB3,balance_mw_EB3,shortfall_mw_EB3,excess_mw_EB3,wave_mw_EB4,tidal_mw_EB4,total_renewable_mw_EB4,balance_mw_EB4,shortfall_mw_EB4,excess_mw_EB4,wave_mw_EB5,tidal_mw_EB5,total_renewable_mw_EB5,balance_mw_EB5,shortfall_mw_EB5,excess_mw_EB5
2019-01-01 19:00:00,26.2690286,36.746229738,0.0361898749999999,1.0,0.0,0.2605670999999993,37.00679683799999,10.737768237999994,0.0,10.737768237999994,5.0,0.2605670999999993,42.00679683799999,15.737768237999994,0.0,15.737768237999994,7.0,0.2605670999999993,44.00679683799999,17.737768237999994,0.0,17.737768237999994,15.0,0.2605670999999993,52.00679683799999,25.737768237999994,0.0,25.737768237999994,30.0,0.2605670999999993,67.00679683799999,40.73776823799999,0.0,40.73776823799999
2019-01-01 20:00:00,24.83849565,34.126179105000006,0.0195757424166666,1.0,0.0,0.14094534539999953,34.267124450400004,9.428628800400006,0.0,9.428628800400006,5.0,0.14094534539999953,39.267124450400004,14.428628800400006,0.0,14.428628800400006,7.0,0.14094534539999953,41.267124450400004,16.428628800400006,0.0,16.428628800400006,15.0,0.14094534539999953,49.267124450400004,24.428628800400006,0.0,24.428628800400006,30.0,0.14094534539999953,64.2671244504,39.428628800400006,0.0,39.428628800400006
2019-01-01 21:00:00,23.12473765000001,29.78292613799999,0.3269991666666667,1.0,0.0,2.354394,32.13732013799999,9.012582487999982,0.0,9.012582487999982,5.0,2.354394,37.13732013799999,14.012582487999982,0.0,14.012582487999982,7.0,2.354394,39.13732013799999,16.012582487999982,0.0,16.012582487999982,15.0,2.354394,47.13732013799999,24.012582487999982,0.0,24.012582487999982,30.0,2.354394,62.13732013799999,39.01258248799998,0.0,39.01258248799998
2019-01-01 22:00:00,21.103109849999996,26.267881118,0.9044416666666666,0.9999234429118158,0.0,6.511979999999999,32.779861118,11.676751268000004,0.0,11.676751268000004,4.999617214559079,6.511979999999999,37.77947833255908,16.676368482559084,0.0,16.676368482559084,6.999464100382711,6.511979999999999,39.77932521838271,18.676215368382714,0.0,18.676215368382714,14.998851643677236,6.511979999999999,47.778712761677234,26.675602911677238,0.0,26.675602911677238,29.997703287354472,6.511979999999999,62.77756440535447,41.67445455535447,0.0,41.67445455535447
2019-01-01 23:00:00,19.170961449999997,19.912121161,0.99585,0.9981739435323188,0.0,7.17012,27.082241161000002,7.911279711000006,0.0,7.911279711000006,4.990869717661594,7.17012,32.073110878661595,12.902149428661598,0.0,12.902149428661598,6.987217604726232,7.17012,34.06945876572623,14.898497315726235,0.0,14.898497315726235,14.972609152984782,7.17012,42.05485031398479,22.88388886398479,0.0,22.88388886398479,29.945218305969565,7.17012,57.02745946696957,37.85649801696957,0.0,37.85649801696957
2019-01-02 00:00:00,18.965462149999997,14.806034441000003,0.69069,0.996774556025982,0.0,4.972968000000001,19.779002441000003,0.813540291000006,0.0,0.813540291000006,4.98387278012991,4.972968000000001,24.762875221129914,5.797413071129917,0.0,5.797413071129917,6.977421892181874,4.972968000000001,26.756424333181876,7.790962183181879,0.0,7.790962183181879,14.951618340389729,4.972968000000001,34.73062078138973,15.765158631389735,0.0,15.765158631389735,29.903236680779457,4.972968000000001,49.68223912177946,30.716776971779463,0.0,30.716776971779463
2019-01-02 01:00:00,18.824418350000002,11.548319129000001,0.1986716666666666,0.9956657460857988,0.0,1.4304359999999996,12.978755129000001,-5.845663221000001,5.845663221000001,0.0,4.978328730428994,1.4304359999999996,17.957083859428995,-0.8673344905710074,0.8673344905710074,0.0,6.9696602226005915,1.4304359999999996,19.948415351600595,1.1239970016005927,0.0,1.1239970016005927,14.934986191286983,1.4304359999999996,27.913741320286984,9.089322970286982,0.0,9.089322970286982,29.869972382573966,1.4304359999999996,42.84872751157397,24.024309161573967,0.0,24.024309161573967
2019-01-02 02:00:00,18.268205299999998,9.245286828000005,0.0081652583333333,0.978567488427024,0.0,0.05878985999999976,9.304076688000004,-8.964128611999994,8.964128611999994,0.0,4.89283744213512,0.05878985999999976,14.196914130135124,-4.071291169864875,4.071291169864875,0.0,6.849972418989168,0.05878985999999976,16.15404910698917,-2.114156193010828,2.114156193010828,0.0,14.678512326405361,0.05878985999999976,23.982589014405363,5.714383714405365,0.0,5.714383714405365,29.357024652810722,0.05878985999999976,38.661101340810724,20.392896040810726,0.0,20.392896040810726
2019-01-02 03:00:00,17.813604450000007,8.435601642000002,0.12248275,0.9465125258454192,0.0,0.8818758,9.317477442000001,-8.496127008000006,8.496127008000006,0.0,4.732562629227096,0.8818758,14.050040071227098,-3.7635643787729087,3.7635643787729087,0.0,6.625587680917935,0.8818758,15.943065122917936,-1.8705393270820707,1.8705393270820707,0.0,14.197687887681289,0.8818758,23.515165329681288,5.701560879681281,0.0,5.701560879681281,28.395375775362577,0.8818758,37.71285321736258,19.89924876736257,0.0,19.89924876736257
2019-01-02 04:00:00,17.56564035000001,7.202986357000001,0.5192191666666667,0.9194542639912644,0.0,3.738378,10.941364357000001,-6.624275993000008,6.624275993000008,0.0,4.597271319956322,3.738378,15.538635676956323,-2.0270046730436864,2.0270046730436864,0.0,6.436179847938851,3.738378,17.37754420493885,-0.18809614506115935,0.18809614506115935,0.0,13.791813959868966,3.738378,24.733178316868965,7.167537966868956,0.0,7.167537966868956,27.583627919737932,3.738378,38.52499227673793,20.959351926737924,0.0,20.959351926737924
2019-01-02 05:00:00,18.5320937,5.911568904,0.8298000000000001,0.8982640334395934,0.0,5.974560000000001,11.886128904000001,-6.6459647959999995,6.6459647959999995,0.0,4.491320167197967,5.974560000000001,16.37744907119797,-2.154644628802032,2.154644628802032,0.0,6.2878482340771535,5.974560000000001,18.173977138077156,-0.358116561922845,0.358116561922845,0.0,13.4739605015939,5.974560000000001,25.360089405593904,6.827995705593903,0.0,6.827995705593903,26.9479210031878,5.974560000000001,38.834049907187804,20.301956207187803,0.0,20.301956207187803
2019-01-02 06:00:00,21.91979895,4.479245557999998,0.670355,0.8747525844426692,0.0,4.826556,9.305801557999999,-12.613997392000002,12.613997392000002,0.0,4.373762922213346,4.826556,13.679564480213344,-8.240234469786657,8.240234469786657,0.0,6.1232680910986845,4.826556,15.429069649098683,-6.490729300901318,6.490729300901318,0.0,13.121288766640038,4.826556,22.427090324640037,0.5072913746400367,0.0,0.5072913746400367,26.242577533280077,4.826556,35.548379091280076,13.628580141280075,0.0,13.628580141280075
2019-01-02 07:00:00,25.324565949999997,3.817461582,0.2166358333333333,0.8371969199324633,0.0,1.5597779999999999,5.377239582,-19.947326368,19.947326368,0.0,4.185984599662317,1.5597779999999999,9.563224181662317,-15.76134176833768,15.76134176833768,0.0,5.860378439527243,1.5597779999999999,11.237618021527243,-14.086947928472753,14.086947928472753,0.0,12.557953798986949,1.5597779999999999,17.93519338098695,-7.389372569013048,7.389372569013048,0.0,25.115907597973898,1.5597779999999999,30.493147179973896,5.168581229973899,0.0,5.168581229973899
2019-01-02 08:00:00,27.91491874999999,3.070666890000001,0.0111025695833333,0.7960036644936497,0.0,0.07993850099999976,3.1506053910000005,-24.764313358999992,24.764313358999992,0.0,3.9800183224682484,0.07993850099999976,7.130623713468249,-20.78429503653174,20.78429503653174,0.0,5.572025651455547,0.07993850099999976,8.722631042455548,-19.192287707544445,19.192287707544445,0.0,11.940054967404745,0.07993850099999976,15.090660358404746,-12.824258391595245,12.824258391595245,0.0,23.88010993480949,0.07993850099999976,27.03071532580949,-0.8842034241905026,0.8842034241905026,0.0
2019-01-02 09:00:00,29.49597424999999,2.754293491999999,0.0672655416666666,0.7468449344398596,0.0,0.4843118999999995,3.2386053919999984,-26.257368857999992,26.257368857999992,0.0,3.7342246721992978,0.4843118999999995,6.972830064199297,-22.523144185800692,22.523144185800692,0.0,5.227914541079016,0.4843118999999995,8.466519933079015,-21.029454316920976,21.029454316920976,0.0,11.202674016597893,0.4843118999999995,14.441279408597891,-15.054694841402098,15.054694841402098,0.0,22.405348033195786,0.4843118999999995,25.643953425195782,-3.8520208248042067,3.8520208248042067,0.0
2019-01-02 10:00:00,29.766308199999987,2.2958941170000005,0.5316325,0.6950025694167888,0.0,3.8277539999999997,6.123648117,-23.64266008299999,23.64266008299999,0.0,3.4750128470839443,3.8277539999999997,9.598660964083944,-20.167647235916043,20.167647235916043,0.0,4.865017985917522,3.8277539999999997,10.988666102917522,-18.777642097082463,18.777642097082463,0.0,10.425038541251833,3.8277539999999997,16.54868665825183,-13.217621541748155,13.217621541748155,0.0,20.850077082503667,3.8277539999999997,26.97372519950367,-2.792583000496318,2.792583000496318,0.0
2019-01-02 11:00:00,29.741284299999997,2.716045672,0.9835833333333334,0.6470910733166629,0.0,7.0818,9.797845672000001,-19.943438627999996,19.943438627999996,0.0,3.235455366583315,7.0818,13.033301038583316,-16.70798326141668,16.70798326141668,0.0,4.529637513216641,7.0818,14.327483185216643,-15.413801114783354,15.413801114783354,0.0,9.706366099749944,7.0818,19.504211771749944,-10.237072528250053,10.237072528250053,0.0,19.41273219949989,7.0818,29.21057787149989,-0.5307064285001069,0.5307064285001069,0.0
2019-01-02 12:00:00,30.060528599999998,4.120889926,0.9115916666666664,0.605814821050293,0.0,6.563459999999998,10.684349926,-19.376178674,19.376178674,0.0,3.0290741052514654,6.563459999999998,13.713424031251465,-16.347104568748534,16.347104568748534,0.0,4.240703747352051,6.563459999999998,14.92505367335205,-15.135474926647948,15.135474926647948,0.0,9.087222315754396,6.563459999999998,19.771572241754395,-10.288956358245603,10.288956358245603,0.0,18.17444463150879,6.563459999999998,28.85879455750879,-1.201734042491207,1.201734042491207,0.0
2019-01-02 13:00:00,30.413896400000002,4.449979150000001,0.4231466666666666,0.5670639531851035,0.0,3.0466559999999996,7.49663515,-22.917261250000003,22.917261250000003,0.0,2.8353197659255174,3.0466559999999996,10.331954915925518,-20.081941484074484,20.081941484074484,0.0,3.9694476722957246,3.0466559999999996,11.466082822295725,-18.947813577704277,18.947813577704277,0.0,8.505959297776553,3.0466559999999996,16.002594447776552,-14.41130195222345,14.41130195222345,0.0,17.011918595553105,3.0466559999999996,24.508553745553105,-5.905342654446898,5.905342654446898,0.0
2019-01-02 14:00:00,30.968213699999996,4.2583381939999985,0.0494524166666666,0.5303415590476583,0.0,0.3560573999999995,4.614395593999998,-26.353818106,26.353818106,0.0,2.6517077952382917,0.3560573999999995,7.266103389238289,-23.702110310761707,23.702110310761707,0.0,3.7123909133336084,0.3560573999999995,8.326786507333606,-22.64142719266639,22.64142719266639,0.0,7.9551233857148755,0.3560573999999995,12.569518979714873,-18.39869472028512,18.39869472028512,0.0,15.910246771429751,0.3560573999999995,20.52464236542975,-10.443571334570247,10.443571334570247,0.0
